USER,SUB,SUB_PERIOD,SUB_START_TS,SUB_END_TS,PRICE,PRICE_USD,CURRENCY,COUNTRY_CODE
52,silver,year,2022-04-16T23:13:38-04:00,4/17/23,240,240,USD,US
4,bronze,year,2022-11-19T20:39:33-05:00,11/20/23,84,84,USD,US
15,bronze,year,2022-04-04T00:14:19-04:00,4/4/23,49.95,53.31035537,EUR,AT
21,silver,year,2022-01-13T14:27:48-05:00,1/13/23,1775.92,197.7978102,NOK,NO
44,bronze,month,2021-01-29T09:34:29-05:00,2/28/21,9.95,9.95,USD,JP
60,bronze,month,2019-11-21T04:14:59-05:00,12/21/19,80,11.68850358,DKK,DK
52,bronze,month,2022-03-02T20:22:14-05:00,4/3/22,13,10.09015826,CAD,CA
59,bronze,month,2023-01-09T15:27:17-05:00,2/9/23,6.99,6.99,USD,AR
64,silver,month,2022-06-11T19:10:21-04:00,7/11/22,30.99,23.83779597,CAD,CA
16,bronze,year,2020-02-15T03:24:45-05:00,2/15/21,84,84,USD,PE
84,bronze,year,2020-02-15T05:33:16-05:00,2/15/21,49.95,53.81185168,EUR,ES
13,bronze,year,2023-03-06T04:34:05-05:00,3/6/24,101,66.21270877,AUD,AU
40,silver,year,2021-11-16T20:33:38-05:00,11/17/22,240,240,USD,US
11,bronze,month,2021-03-15T10:05:59-04:00,4/15/21,7.5,8.844955063,EUR,ES
5,bronze,month,2023-03-15T13:29:16-04:00,4/15/23,11.27,11.27,USD,US
17,bronze,month,2022-03-16T22:17:45-04:00,4/17/22,12,12,USD,US
55,bronze,year,2020-07-22T05:23:44-04:00,7/22/21,59.95,59.95,USD,US
16,bronze,month,2022-12-28T00:36:22-05:00,1/28/23,11,11.54100715,CHF,CH
58,bronze,month,2022-06-08T08:42:23-04:00,7/8/22,6.99,6.99,USD,US
49,bronze,year,2021-08-10T21:43:13-04:00,8/11/22,84,84,USD,AE
34,bronze,month,2019-07-18T03:14:50-04:00,8/18/19,45,12.50881816,ILS,IL
72,bronze,year,2019-06-06T05:11:56-04:00,6/6/20,84,84,USD,US
52,bronze,month,2019-10-07T03:29:51-04:00,11/25/19,12,12,USD,HU
78,bronze,month,2022-02-18T20:34:07-05:00,3/19/22,10,13.28341134,GBP,GB
44,bronze,month,2019-08-02T00:00:00-04:00,9/2/19,12,12,USD,US
44,bronze,month,2022-09-17T21:03:19-04:00,10/18/22,12,12,USD,US
30,bronze,month,2019-02-22T06:56:02-05:00,3/22/19,12,12,USD,BR
35,bronze,month,2019-06-23T04:43:37-04:00,7/23/19,12,12,USD,US
59,bronze,month,2021-12-17T19:48:48-05:00,1/18/22,12400,10.3980758,KRW,KR
44,silver,month,2021-12-22T01:13:52-05:00,1/22/22,24.99,24.99,USD,US
50,bronze,month,2019-05-03T18:10:51-04:00,5/10/19,12,12,USD,US
77,bronze,month,2020-01-18T05:53:01-05:00,2/18/20,12,12,USD,NZ
56,bronze,month,2020-05-04T10:26:35-04:00,6/4/20,9.95,9.95,USD,US
22,silver,year,2020-10-15T04:27:10-04:00,10/15/21,199,199,USD,AT
42,bronze,year,2022-01-27T20:28:39-05:00,1/28/23,269,65.90948961,PLN,PL
77,silver,year,2019-03-23T09:39:21-04:00,3/23/20,19900,176.521167,JPY,JP
27,bronze,month,2020-01-07T04:45:47-05:00,2/7/20,12,12,USD,US
36,bronze,month,2019-09-12T03:54:48-04:00,10/12/19,12,12,USD,US
31,bronze,month,2022-06-11T14:12:28-04:00,7/11/22,11.31,11.31,USD,CH
28,bronze,month,2019-11-24T06:40:58-05:00,12/24/19,64.95,9.489603847,DKK,DK
39,bronze,month,2020-09-04T05:11:10-04:00,10/4/20,12,12,USD,US
10,bronze,month,2023-02-06T20:25:13-05:00,3/7/23,12,12,USD,US
31,bronze,month,2022-10-06T21:18:14-04:00,11/7/22,12,12,USD,US
5,silver,year,2021-11-14T22:44:41-05:00,11/15/22,240,240,USD,US
11,bronze,month,2022-06-22T09:04:00-04:00,7/22/22,5.99,7.285043556,GBP,GB
73,silver,year,2020-08-18T12:10:23-04:00,7/27/21,240,240,USD,US
38,bronze,year,2021-01-23T08:46:19-05:00,1/14/22,59.95,59.95,USD,US
35,silver,month,2022-06-27T10:09:13-04:00,7/27/22,24.99,24.99,USD,US
9,bronze,month,2020-08-26T06:06:18-04:00,9/26/20,10,11.53062149,EUR,US
82,bronze,month,2022-03-05T20:13:58-05:00,4/6/22,25,1.692982018,TRY,TR
64,bronze,month,2022-11-01T00:35:26-04:00,12/1/22,7.95,9.101879911,GBP,GB
79,silver,year,2021-02-06T03:26:35-05:00,1/26/22,240,240,USD,US
89,bronze,month,2020-07-02T09:34:44-04:00,8/2/20,9.95,9.95,USD,US
1,bronze,year,2022-10-22T01:03:49-04:00,10/22/23,69,66.22599914,EUR,AT
39,bronze,month,2019-07-02T03:52:51-04:00,8/2/19,12,12,USD,US
40,bronze,month,2020-11-21T18:56:36-05:00,12/21/20,11.66,11.66,USD,US
70,silver,year,2019-11-29T07:00:45-05:00,11/29/20,199,199,USD,DE
22,silver,month,2022-10-26T10:27:57-04:00,11/26/22,24.99,24.99,USD,US
45,bronze,year,2020-06-15T11:33:55-04:00,6/15/21,69,76.2549683,EUR,FR
22,bronze,month,2021-09-01T21:14:11-04:00,10/2/21,12,12,USD,BR
27,bronze,month,2020-05-28T09:15:58-04:00,6/28/20,12,12,USD,US
73,bronze,month,2021-11-07T23:51:25-05:00,12/8/21,9.95,9.95,USD,US
73,bronze,year,2020-11-10T12:51:35-05:00,11/10/21,58.8,58.8,USD,BR
82,bronze,year,2021-06-21T00:30:54-04:00,6/5/22,69,82.22756152,EUR,CH
43,bronze,month,2020-02-27T04:14:38-05:00,3/27/20,12,7.843605433,AUD,AU
80,bronze,month,2020-09-10T03:46:03-04:00,10/10/20,12,12,USD,US
79,bronze,year,2022-10-03T23:19:01-04:00,10/4/23,84,84,USD,US
22,bronze,year,2021-09-19T23:25:37-04:00,9/20/22,49.95,57.79234484,EUR,IT
6,bronze,month,2019-04-11T06:23:22-04:00,4/20/19,160,8.28211984,MXN,MX
41,bronze,month,2022-02-02T22:50:18-05:00,3/3/22,9.95,9.95,USD,US
48,bronze,month,2021-05-22T21:42:20-04:00,6/23/21,10,11.9170379,EUR,BE
82,bronze,month,2019-08-02T22:12:35-04:00,8/8/19,12,12,USD,TH
77,silver,year,2021-02-18T10:12:31-05:00,2/18/22,410.36,410.36,USD,US
84,bronze,year,2022-08-22T00:19:00-04:00,7/27/23,69,68.3990962,EUR,FI
84,bronze,year,2021-01-07T09:35:48-05:00,1/7/22,59.95,59.95,USD,US
24,bronze,month,2019-11-13T04:59:20-05:00,12/13/19,12,12,USD,EC
76,bronze,month,2022-03-12T19:36:03-05:00,4/13/22,12,8.674162396,AUD,AU
32,bronze,year,2020-08-18T07:50:12-04:00,8/18/21,59.95,59.95,USD,NL
45,bronze,month,2020-10-05T11:17:56-04:00,11/5/20,12,8.406671842,AUD,AU
59,bronze,year,2022-04-12T14:46:20-04:00,4/12/23,108,108,USD,US
4,bronze,month,2019-05-08T06:19:48-04:00,6/8/19,9.95,9.95,USD,MX
43,silver,year,2021-06-05T00:48:37-04:00,6/5/22,199,199,USD,US
84,silver,year,2021-09-15T21:07:47-04:00,8/21/22,960,294.8041693,ILS,VG
12,bronze,month,2022-10-06T00:46:34-04:00,11/6/22,12,12,USD,US
92,bronze,month,2023-03-24T21:24:59-04:00,4/25/23,25,25,USD,CZ
28,bronze,month,2022-03-17T21:50:21-04:00,4/18/22,10,12.97439822,GBP,GB
16,bronze,year,2020-06-22T03:42:29-04:00,6/22/21,69,76.2549683,EUR,GR
14,bronze,month,2020-03-27T03:32:03-04:00,4/27/20,12,12,USD,BR
22,bronze,year,2019-08-27T06:08:00-04:00,8/27/20,714,78.45176367,NOK,NO
76,silver,year,2021-03-06T03:38:25-05:00,3/1/22,288,225.7302382,CAD,CA
33,bronze,month,2019-12-16T07:05:13-05:00,1/16/20,9.95,9.95,USD,US
67,silver,year,2020-09-04T12:39:28-04:00,9/4/21,172.34,172.34,USD,US
83,silver,year,2021-11-13T20:10:39-05:00,11/14/22,240,240,USD,US
39,silver,month,2021-05-15T17:08:21-04:00,6/15/21,19.16,26.44784593,GBP,GB
36,bronze,year,2022-02-27T09:56:31-05:00,2/27/23,101,78.09596611,CAD,CA
34,bronze,year,2019-02-22T10:49:58-05:00,2/22/20,59.95,59.95,USD,US
43,bronze,month,2019-09-06T03:17:16-04:00,11/9/19,10,12.12672698,GBP,GB
8,bronze,year,2023-04-03T23:46:15-04:00,4/4/24,69,82.1414729,GBP,GB
11,bronze,year,2019-02-11T07:42:53-05:00,2/11/20,59.95,59.95,USD,US
33,bronze,month,2023-02-01T19:03:12-05:00,3/1/23,12,12,USD,US
11,bronze,month,2019-02-12T04:10:12-05:00,3/12/19,10,12.84604654,GBP,GB
12,bronze,month,2020-02-15T03:16:24-05:00,3/15/20,10,10.77314348,EUR,FR
88,bronze,month,2019-02-03T06:08:08-05:00,3/3/19,12,12,USD,US
36,bronze,year,2021-04-06T11:26:15-04:00,4/4/22,84,84,USD,AR
38,bronze,month,2021-01-30T14:53:19-05:00,2/28/21,11.75,11.75,USD,US
8,silver,year,2021-09-02T23:52:56-04:00,9/3/22,399,399,USD,BR
11,bronze,month,2022-01-09T19:57:55-05:00,2/10/22,10,11.20046884,EUR,FR
58,silver,year,2019-09-30T06:53:17-04:00,9/30/20,176.72,191.3500475,EUR,NL
17,bronze,year,2022-07-17T22:10:25-04:00,7/18/23,84,84,USD,US
84,bronze,month,2021-03-30T06:19:04-04:00,4/30/21,12,9.123934814,AUD,AU
43,bronze,month,2022-06-03T00:34:11-04:00,7/3/22,9.95,9.95,USD,US
51,silver,year,2023-03-29T06:04:42-04:00,3/29/24,189,198.2864717,EUR,NL
60,silver,year,2020-04-19T17:20:27-04:00,4/19/21,240,240,USD,US
84,bronze,month,2022-11-25T13:21:07-05:00,12/25/22,15,15,USD,US
51,platinum,year,2021-11-29T15:02:43-05:00,11/29/22,675,675,USD,EC
38,silver,year,2020-12-22T10:14:54-05:00,12/22/21,221.6,221.6,USD,US
7,bronze,year,2023-04-06T16:19:57-04:00,4/6/24,63,63,USD,US
55,bronze,year,2022-01-21T19:58:52-05:00,1/22/23,69,92.45743003,GBP,GB
8,silver,year,2022-09-15T01:08:55-04:00,9/15/23,199,199,USD,US
9,bronze,month,2022-12-27T05:04:00-05:00,1/27/23,6.99,8.365226705,GBP,GB
83,silver,year,2021-06-26T21:40:24-04:00,6/27/22,240,240,USD,US
27,bronze,month,2019-05-01T06:39:02-04:00,6/1/19,12,12,USD,US
19,bronze,month,2021-03-11T07:51:35-05:00,4/11/21,9.95,9.95,USD,US
66,bronze,month,2021-10-18T00:47:20-04:00,11/18/21,9.95,9.95,USD,US
51,silver,month,2022-09-10T19:50:10-04:00,10/10/22,24.99,24.15920953,EUR,IE
27,bronze,month,2020-11-23T04:34:29-05:00,12/23/20,10,11.61894539,EUR,FI
28,bronze,year,2022-09-02T21:18:11-04:00,9/3/23,84,84,USD,US
56,platinum,year,2021-05-16T15:52:15-04:00,5/16/22,,,USD,RU
61,bronze,month,2019-03-27T06:36:39-04:00,4/27/19,12,12,USD,NZ
3,bronze,year,2020-05-27T06:26:43-04:00,5/27/21,69,74.02510457,EUR,FR
6,bronze,month,2022-03-02T13:59:01-05:00,4/2/22,6.99,9.069104353,GBP,GB
86,silver,month,2022-03-10T16:27:31-05:00,4/10/22,24.99,24.99,USD,US
25,bronze,month,2021-04-22T22:24:48-04:00,5/23/21,12,12,USD,US
5,bronze,month,2019-07-16T05:00:08-04:00,8/16/19,12,12,USD,KE
0,bronze,year,2021-01-25T15:21:11-05:00,1/25/22,606.9,71.9227215,SEK,SE
42,bronze,year,2023-03-17T01:50:01-04:00,3/17/24,59.95,59.95,USD,US
82,bronze,month,2021-03-14T15:17:33-04:00,4/14/21,10,11.79327342,EUR,NL
38,bronze,month,2019-02-19T16:28:37-05:00,3/19/19,10,11.15313377,EUR,FR
10,silver,year,2023-02-08T20:08:00-05:00,2/9/24,189,198.8832952,EUR,ES
79,silver,year,2019-03-04T07:20:59-05:00,3/4/20,219,161.4571567,CAD,CA
8,bronze,year,2020-11-06T03:41:57-05:00,10/11/21,84,84,USD,ZW
58,bronze,year,2022-01-04T19:52:55-05:00,1/5/23,59.95,59.95,USD,US
52,bronze,month,2023-02-28T06:06:07-05:00,3/31/23,12,12,USD,US
55,bronze,month,2020-02-03T03:51:02-05:00,3/3/20,12,12,USD,US
55,bronze,month,2021-12-21T00:50:27-05:00,1/21/22,995,8.622630598,JPY,JP
57,bronze,month,2020-03-14T06:59:37-04:00,4/14/20,12,12,USD,US
44,bronze,year,2020-01-13T06:22:58-05:00,1/13/21,84,84,USD,US
22,bronze,year,2020-09-26T03:46:10-04:00,9/26/21,84,84,USD,US
37,bronze,month,2019-01-11T06:30:32-05:00,2/11/19,9.95,9.95,USD,US
56,bronze,year,2019-09-28T22:14:35-04:00,9/28/20,84,84,USD,IN
26,bronze,year,2019-09-27T17:17:46-04:00,9/20/20,59.95,59.95,USD,US
27,bronze,month,2020-08-13T04:21:12-04:00,9/13/20,12,12,USD,US
44,bronze,month,2021-11-06T13:57:04-04:00,12/6/21,11.63,11.63,USD,BR
6,bronze,month,2019-05-03T13:57:39-04:00,6/3/19,7.95,8.745675274,EUR,NL
27,bronze,month,2021-02-23T17:12:39-05:00,3/23/21,6.99,6.99,USD,US
32,silver,year,2020-11-30T07:15:01-05:00,11/28/21,159,206.487149,GBP,GB
58,bronze,year,2021-07-26T13:11:11-04:00,7/26/22,101,79.35843739,CAD,CA
61,bronze,month,2022-04-18T13:45:37-04:00,7/18/22,0,0,USD,EU
5,bronze,month,2023-01-11T00:01:03-05:00,2/11/23,10,10.58258071,EUR,ES
52,silver,year,2022-02-28T21:25:09-05:00,3/1/23,189,209.5102987,EUR,IC
80,silver,year,2021-04-17T22:00:47-04:00,4/18/22,240,240,USD,US
3,bronze,month,2020-01-16T03:39:53-05:00,2/16/20,12,12,USD,US
48,bronze,year,2023-04-02T22:23:43-04:00,4/3/24,84,84,USD,NZ
84,bronze,month,2021-11-28T20:27:08-05:00,12/29/21,10,13.27879712,GBP,GB
23,bronze,month,2020-10-22T07:18:41-04:00,11/22/20,9.95,9.95,USD,US
18,bronze,year,2020-05-12T23:33:06-04:00,5/12/21,84,84,USD,US
33,bronze,month,2019-11-09T04:58:18-05:00,12/9/19,800,12.3426176,RUB,RU
41,bronze,year,2021-10-05T12:34:20-04:00,10/5/22,55.2,63.27899577,EUR,IT
60,bronze,year,2020-03-19T09:08:55-04:00,3/19/21,59.95,59.95,USD,US
3,platinum,year,2023-03-20T23:17:59-04:00,3/21/24,1140,819.4076564,CAD,CA
16,bronze,year,2021-12-15T23:15:38-05:00,12/16/22,59.95,59.95,USD,US
6,bronze,month,2020-09-12T03:29:37-04:00,10/12/20,12,12,USD,US
41,bronze,month,2023-01-11T21:28:18-05:00,2/12/23,12,12,USD,US
65,bronze,year,2019-03-15T08:45:33-04:00,3/15/20,84,84,USD,US
80,bronze,year,2021-11-05T10:12:41-04:00,11/5/22,82.78,82.78,USD,US
38,silver,year,2020-06-29T03:31:39-04:00,6/29/21,240,240,USD,US
86,bronze,year,2019-12-04T05:08:27-05:00,12/4/20,59.95,59.95,USD,US
15,platinum,year,2021-06-25T10:15:39-04:00,6/25/22,90000,813.847563,JPY,JP
70,bronze,year,2019-11-25T05:19:44-05:00,11/25/20,72,72,USD,US
48,silver,year,2021-07-04T20:35:04-04:00,7/4/22,170.04,170.04,USD,US
7,bronze,month,2019-03-12T11:40:21-04:00,4/12/19,9.95,9.95,USD,US
27,bronze,month,2020-06-12T03:26:03-04:00,7/12/20,12,12,USD,US
91,bronze,month,2019-09-01T03:51:18-04:00,10/1/19,12,12,USD,BE
73,bronze,month,2020-05-21T03:47:50-04:00,6/21/20,12,12,USD,BR
9,silver,year,2022-07-22T23:32:04-04:00,7/23/23,240,240,USD,US
36,bronze,year,2019-06-25T16:06:58-04:00,6/25/20,84,84,USD,US
86,bronze,year,2020-04-08T05:39:15-04:00,4/8/21,69,73.295506,EUR,IT
35,bronze,year,2023-03-08T23:12:56-05:00,3/9/24,101,72.59664325,CAD,CA
44,bronze,month,2020-05-30T03:59:06-04:00,6/30/20,12,7.679434928,AUD,AU
74,silver,year,2022-06-09T21:52:35-04:00,6/10/23,479,582.5602443,GBP,GB
3,bronze,month,2019-04-28T04:39:44-04:00,5/28/19,12,12,USD,US
41,bronze,month,2022-02-16T22:45:21-05:00,3/17/22,45,13.77027644,ILS,IL
30,bronze,year,2019-08-26T07:23:53-04:00,8/26/20,59.95,59.95,USD,US
44,silver,year,2022-08-09T21:47:16-04:00,8/10/23,199,199,USD,US
22,bronze,year,2019-04-15T07:10:35-04:00,4/15/20,59.95,59.95,USD,AU
42,bronze,month,2019-10-02T15:25:11-04:00,11/2/19,11.52,11.52,USD,DE
41,silver,month,2021-09-18T09:26:54-04:00,10/18/21,21.13,24.44749242,EUR,IE
70,silver,year,2021-09-30T20:41:23-04:00,10/1/22,240,240,USD,US
9,bronze,year,2019-03-26T07:52:23-04:00,3/26/20,101,74.46197639,CAD,CA
35,bronze,month,2019-09-27T10:13:47-04:00,10/27/19,9.95,9.95,USD,AT
59,bronze,month,2020-05-07T10:39:56-04:00,6/7/20,7.5,9.097583748,GBP,GB
47,bronze,month,2019-04-27T06:02:45-04:00,5/27/19,12,12,USD,US
38,bronze,year,2020-04-06T05:26:20-04:00,4/6/21,8400,76.67979396,JPY,JP
8,bronze,year,2020-04-08T15:47:58-04:00,4/8/21,84,84,USD,US
86,bronze,year,2022-05-06T02:27:34-04:00,5/6/23,69,71.54589634,EUR,ES
11,bronze,year,2021-05-03T04:40:58-04:00,5/3/22,600,96.39438738,DKK,DK
59,bronze,month,2021-09-03T11:47:24-04:00,10/3/21,6.99,6.99,USD,
36,platinum,year,2020-09-29T10:26:21-04:00,9/29/21,765,765,USD,US
89,bronze,month,2020-12-03T04:31:07-05:00,1/3/21,12,12,USD,IS
38,silver,year,2023-02-10T21:19:49-05:00,2/11/24,240,240,USD,US
19,silver,year,2020-12-07T13:23:21-05:00,12/7/21,252000,228.4791768,KRW,KR
13,bronze,month,2020-04-06T03:34:49-04:00,5/6/20,12,12,USD,US
56,bronze,year,2020-11-03T06:55:49-05:00,11/3/21,84,84,USD,IS
5,platinum,year,2019-11-25T16:59:39-05:00,11/25/20,762.64,762.64,USD,US
65,bronze,year,2020-09-30T03:43:21-04:00,9/30/21,84,84,USD,US
36,bronze,year,2019-01-26T06:38:49-05:00,1/26/20,49.95,63.37761209,GBP,GB
80,bronze,month,2023-03-30T17:28:20-04:00,4/30/23,60,5.58000558,NOK,TH
15,bronze,year,2020-06-02T03:36:00-04:00,6/2/21,84,84,USD,IN
42,bronze,month,2022-05-20T20:31:17-04:00,6/21/22,10,10.36897048,EUR,DE
57,silver,month,2020-07-24T11:57:17-04:00,8/24/20,285,29.92667275,NOK,NO
91,bronze,year,2021-09-12T14:08:38-04:00,9/12/22,75.75,58.83755955,CAD,CA
30,bronze,month,2021-06-28T00:48:49-04:00,7/28/21,13,10.51005497,CAD,CA
58,bronze,month,2022-04-19T20:38:07-04:00,5/20/22,12,12,USD,US
51,bronze,month,2021-04-08T01:00:20-04:00,5/8/21,7.95,10.75707862,GBP,GB
82,platinum,year,2021-07-21T09:55:30-04:00,7/21/22,840,976.0654271,EUR,DE
49,bronze,year,2022-08-10T21:09:52-04:00,8/11/23,69,68.3990962,EUR,IT
36,silver,year,2022-09-13T13:10:49-04:00,9/13/23,189,210.3650881,GBP,GB
15,bronze,year,2020-12-24T08:50:30-05:00,12/21/21,69,76.05193102,CHF,EE
87,bronze,year,2020-07-22T03:35:26-04:00,7/22/21,84,84,USD,US
20,bronze,month,2019-09-29T20:56:42-04:00,10/29/19,12,12,USD,US
12,silver,year,2022-08-25T21:41:20-04:00,8/26/23,189,187.3540461,EUR,ES
32,platinum,year,2021-01-04T10:45:44-05:00,1/4/22,443.68,594.4598777,GBP,GB
44,bronze,month,2021-01-16T03:58:24-05:00,2/16/21,350,12.36601604,TWD,TW
31,bronze,month,2022-01-08T02:27:34-05:00,2/8/22,6.99,6.99,USD,US
35,silver,year,2023-02-21T23:18:36-05:00,2/22/24,240,240,USD,US
43,bronze,month,2021-11-14T20:45:15-05:00,12/15/21,10,11.20832449,EUR,DE
79,bronze,month,2020-10-14T06:41:20-04:00,11/14/20,9.95,9.95,USD,US
62,bronze,year,2021-05-28T00:06:37-04:00,5/28/22,8400,75.95910588,JPY,JP
88,bronze,month,2021-01-06T14:50:01-05:00,2/6/21,12,12,USD,HU
67,bronze,month,2022-05-14T12:32:49-04:00,6/14/22,6.99,6.99,USD,US
4,bronze,month,2019-11-25T04:59:01-05:00,12/25/19,12,12,USD,US
63,bronze,month,2023-02-26T21:52:58-05:00,3/27/23,10,10.52292567,EUR,DE
53,bronze,month,2021-11-30T02:40:33-05:00,12/31/21,9.95,9.95,USD,US
0,bronze,month,2022-01-30T19:59:34-05:00,2/28/22,12,12,USD,US
76,bronze,month,2021-07-19T16:25:37-04:00,8/19/21,11.79,11.79,USD,US
61,bronze,year,2022-01-19T21:35:34-05:00,1/20/23,84,84,USD,HU
43,bronze,month,2023-02-23T03:58:14-05:00,3/23/23,,,,HU
53,silver,month,2021-11-22T09:40:59-05:00,12/22/21,24.99,24.99,USD,US
48,bronze,year,2019-11-12T05:30:26-05:00,11/12/20,84,84,USD,US
71,silver,year,2021-01-15T09:59:09-05:00,1/15/22,165.37,197.5819083,EUR,FR
85,bronze,year,2020-09-04T06:12:48-04:00,9/4/21,101,74.95095182,CAD,CA
75,bronze,year,2019-05-21T01:18:32-04:00,5/21/20,69,75.90586087,EUR,IT
80,bronze,year,2022-05-02T21:32:53-04:00,5/3/23,101,77.24400293,CAD,CA
43,bronze,year,2022-05-20T20:22:22-04:00,5/21/23,69,71.54589634,EUR,IE
19,bronze,year,2021-12-01T21:21:17-05:00,12/2/22,84,84,USD,US
70,silver,year,2023-02-04T00:12:09-05:00,2/4/24,19900,147.769639,JPY,JP
59,bronze,year,2020-05-01T08:43:59-04:00,5/1/21,59.95,59.95,USD,US
78,bronze,year,2020-08-11T07:03:26-04:00,8/11/21,52.95,56.62836531,CHF,CH
91,bronze,month,2021-10-22T22:50:13-04:00,11/23/21,13,10.2723598,CAD,CA
28,bronze,month,2022-02-06T21:40:24-05:00,3/7/22,9.95,9.95,USD,US
38,bronze,month,2023-02-01T23:15:23-05:00,3/2/23,12,12,USD,US
91,bronze,year,2021-09-26T01:11:59-04:00,9/26/22,69.95,50.31420055,AUD,AU
36,bronze,year,2020-10-02T04:46:01-04:00,10/2/21,84,84,USD,US
25,bronze,month,2022-09-14T16:34:14-04:00,10/14/22,11.19,11.19,USD,US
24,bronze,year,2022-12-01T20:56:05-05:00,12/1/23,14400,104.0037408,JPY,JP
80,bronze,year,2021-07-30T07:22:20-04:00,7/30/22,69,80.17680294,EUR,PT
4,bronze,month,2020-04-23T04:37:52-04:00,5/23/20,12,7.398158908,AUD,US
2,silver,year,2022-12-23T23:03:27-05:00,12/24/23,240,240,USD,US
9,silver,year,2021-04-26T01:23:23-04:00,4/26/22,159,184.7377774,EUR,SK
24,bronze,year,2022-01-18T21:29:53-05:00,1/19/23,49.95,55.94634184,EUR,ES
50,bronze,month,2022-03-28T15:59:16-04:00,4/28/22,12,12,USD,MA
11,silver,year,2022-12-27T23:16:14-05:00,12/28/23,240,240,USD,US
55,bronze,year,2021-09-09T21:27:59-04:00,9/10/22,269,68.31778902,PLN,ES
84,bronze,year,2020-04-17T07:32:28-04:00,4/17/21,84,84,USD,US
58,bronze,month,2019-05-30T06:36:46-04:00,6/30/19,12,12,USD,US
53,silver,year,2019-09-18T12:15:39-04:00,9/18/20,204,204,USD,US
23,bronze,year,2023-02-02T02:08:39-05:00,2/2/24,59.95,59.95,USD,US
78,bronze,month,2020-12-16T12:28:32-05:00,1/16/21,11.69,11.69,USD,US
28,bronze,year,2020-05-23T04:10:13-04:00,5/14/21,84,84,USD,US
81,bronze,month,2019-07-04T04:00:42-04:00,8/4/19,12,12,USD,US
56,bronze,year,2019-10-09T03:56:23-04:00,10/9/20,69,85.82229588,GBP,GB
60,bronze,year,2019-04-13T21:32:23-04:00,4/13/20,71.4,71.4,USD,US
29,bronze,month,2020-03-07T04:33:38-05:00,4/7/20,7.95,8.585186722,EUR,FR
12,bronze,year,2020-06-27T03:18:26-04:00,6/27/21,84,84,USD,US
45,silver,month,2023-01-27T16:23:44-05:00,2/27/23,24.99,24.99,USD,US
86,silver,month,2022-07-04T14:42:28-04:00,8/4/22,24.99,24.99,USD,US
87,silver,year,2020-09-27T14:21:58-04:00,9/27/21,199,199,USD,US
20,bronze,year,2020-02-09T05:21:46-05:00,2/9/21,84,84,USD,US
8,silver,year,2022-09-18T22:07:24-04:00,9/19/23,240,240,USD,US
3,silver,month,2020-09-13T10:21:39-04:00,10/13/20,24.99,24.99,USD,US
10,bronze,month,2021-08-14T23:39:15-04:00,9/15/21,9.95,9.95,USD,US
35,bronze,year,2020-07-05T03:59:37-04:00,7/5/21,69,85.82739203,GBP,GB
59,bronze,month,2023-03-02T00:09:50-05:00,4/2/23,10,10.49134771,EUR,IT
72,silver,month,2021-05-30T23:13:27-04:00,7/6/21,24.99,24.99,USD,US
11,silver,year,2022-09-09T00:20:20-04:00,9/9/23,189,210.3650881,GBP,GB
51,bronze,year,2021-06-11T00:36:17-04:00,6/11/22,49.95,59.52560432,EUR,BE
35,bronze,month,2019-07-08T09:36:56-04:00,8/8/19,9.95,9.95,USD,US
31,bronze,month,2022-05-05T21:47:32-04:00,6/6/22,12,12,USD,US
42,bronze,month,2019-01-20T08:31:01-05:00,2/20/19,9.95,9.95,USD,CA
51,bronze,month,2020-11-15T03:52:26-05:00,12/15/20,12,12,USD,US
73,silver,year,2019-11-18T03:24:06-05:00,11/18/20,240,240,USD,US
34,bronze,month,2021-09-27T21:53:00-04:00,10/28/21,10,11.57003901,EUR,NL
20,bronze,year,2022-01-30T17:09:03-05:00,1/30/23,34.5,46.22871501,GBP,GB
58,bronze,month,2021-11-10T20:35:00-05:00,12/5/21,10,13.27879712,GBP,US
49,bronze,month,2020-06-09T12:28:50-04:00,7/9/20,11.53,11.53,USD,US
27,bronze,month,2019-03-12T10:10:53-04:00,4/12/19,7.95,10.29669826,GBP,GB
55,bronze,month,2021-10-06T20:55:44-04:00,11/7/21,12,12,USD,US
68,bronze,month,2020-09-30T04:23:35-04:00,10/31/20,1200,11.2150038,JPY,JP
3,bronze,month,2021-10-16T20:59:19-04:00,11/17/21,12,12,USD,US
3,bronze,month,2020-08-20T07:30:18-04:00,9/20/20,10.95,8.10876551,CAD,CA
68,bronze,month,2022-04-07T20:57:08-04:00,5/8/22,12,8.737484388,AUD,AU
47,silver,year,2020-02-21T18:00:51-05:00,2/21/21,240,240,USD,US
50,bronze,month,2020-05-20T04:11:09-04:00,6/20/20,12,12,USD,US
3,platinum,year,2020-08-13T08:12:40-04:00,8/13/21,900,900,USD,AU
36,bronze,month,2020-11-30T08:44:32-05:00,12/31/20,12,12,USD,US
74,bronze,year,2021-02-24T03:27:47-05:00,2/24/22,69,82.34429869,EUR,FR
13,bronze,month,2020-04-15T03:23:20-04:00,5/15/20,11.43,11.43,USD,US
55,bronze,month,2022-04-19T20:51:19-04:00,5/20/22,10,12.80286282,GBP,GB
56,bronze,year,2020-11-12T10:33:02-05:00,11/12/21,69,80.17072322,EUR,FR
51,silver,year,2019-04-16T09:07:11-04:00,4/16/20,240,240,USD,US
50,bronze,year,2022-01-21T19:56:48-05:00,1/22/23,84,84,USD,US
